time,x,y,z,dx,dy,dz
4.99,-6.47341545743821,-6.78438025402897,24.1181244658544,-3.10521861102011,-18.3335126028121,-20.3728191517054
5,-6.51208346020707,-6.97400266747293,23.9241081548252,-4.61410369968337,-19.5568806114244,-18.3583066341056
5.01,-6.56569753143188,-7.17551786625745,23.7509583331723,-6.09244532249548,-20.7097646347428,-16.1996003962581
5.02,-6.63393236665698,-7.38819796016779,23.6001161469,-7.53617825028204,-21.7862819816004,-13.8968908204577
5.03,-6.71642109643752,-7.61124350588947,23.4730205167631,-8.94093892824183,-22.7779371183743,-11.4506338494533
5.04,-6.81275114522181,-7.84375670253527,23.371103469911,-10.3018394822978,-23.6735089334833,-8.86197775464731
5.05,-6.92245788608347,-8.08471368455913,23.2957809616702,-11.6132547501073,-24.458988151987,-6.13324055186752
5.06,-7.04501624022396,-8.33293646557502,23.2484386588736,-12.8686265536457,-25.1175776112996,-3.26844146253908
5.07,-7.17983041715639,-8.58706523678513,23.2304121324194,-14.060290365167,-25.6297725341952,-0.273886781881322
5.08,-7.3262220475273,-8.84553191625891,23.242960923236,-15.1793308029596,-25.9735419618292,2.84119410595244
5.09,-7.48341703321558,-9.1065360760217,23.2872360145385,-16.2154740258672,-26.124635909655,6.06397300983432
5.1,-7.65053152804465,-9.36802463445202,23.3642403834327,-17.1570267560483,-26.0570450177542,9.37732597133141
5.11,-7.82655756833655,-9.6276769763768,23.4747825339651,-17.9908733207468,-25.7436397356473,12.7591432767853
5.12,-8.01034899445957,-9.88289742916496,23.6194232489684,-18.7025434984954,-25.1570135670425,16.1816859499744
5.13,-8.20060843830645,-10.1308172477176,23.7984162529646,-19.2763647998481,-24.2705486440911,19.6110404928196
5.14,-8.39587629045653,-10.3683084020468,24.0116440588248,-19.6957127677183,-23.0597109464327,23.0067358732459
5.15,-8.59452269366083,-10.5920114666463,24.2585509704295,-19.9433706495343,-21.5035647175885,26.3215951058483
5.16,-8.79474370344722,-10.7983796963985,24.5380759609418,-20.0020116734397,-19.5864816536762,29.5019136697076
5.17,-8.99456292712961,-10.9837410997198,24.8485892438236,-19.8548016782533,-17.2999733052643,32.4880322512927
5.18,-9.19183973701228,-11.1443791625038,25.1878366059676,-19.4861210762552,-14.6445627400454,35.2153831057687
5.19,-9.38428534865472,-11.2766323545207,25.552896905939,-18.8823951693224,-11.6315756430732,37.6160759565107
5.2,-9.56948764039874,-11.3770106753653,25.9401581250978,-18.0330053288453,-8.28468983633597,39.6210367723364
5.21,-9.74494545523162,-11.4423261512475,26.3453176413857,-16.9312428117518,-4.64106925659059,41.1626797630545
5.22,-9.90811249663376,-11.4698320604971,26.7634117203589,-15.5752503703585,-0.751892992868335,42.1780263786421
5.23,-10.0564504626388,-11.4573640111048,27.1888781689586,-13.9688895055456,3.31788837446975,42.6121274233684
5.24,-10.1874902867447,-11.4034742930077,27.6156542688263,-12.1224583890848,7.49070626760878,42.421572948793
5.25,-10.2988996304205,-11.3075498857526,28.0373096279344,-10.0531849166281,11.6785070643925,41.5778199882798
5.26,-10.3885539850772,-11.1699041517199,28.4472106685919,-7.78542253436321,15.7858465947455,40.0700347954467
5.27,-10.4546080811078,-10.9918329538577,28.8387103238434,-5.35049114716687,19.7138224688206,37.9071442239537
5.28,-10.4955638080206,-10.7756277023434,29.205353553071,-2.78612730802476,23.3646134185705,35.1188288454321
5.29,-10.5103306272683,-10.5245406854863,29.541086900752,-0.135538255379777,26.6462998413986,31.7552689736654
5.3,-10.4982745731282,-10.2427017055155,29.8404589325442,2.55391074639698,29.4775761320594,27.8855684785383
5.31,-10.4592524123403,-9.93498916284513,30.0987982703228,5.23231002885313,31.7919430206109,23.5949175954113
5.32,-10.3936283725511,-9.60686284510325,30.3123572844525,7.8490266107308,33.5410140432311,18.9806844799203
5.33,-10.3022718801257,-9.26416888198052,30.4784119599212,10.3546085393829,34.6966319434311,14.1477646495156
5.34,-10.1865362017635,-8.91293020623464,30.5953125774428,12.7026432994934,35.2516249398389,9.20358000176758
5.35,-10.0482190141358,-8.55913638318373,30.6624835599566,14.8514486263161,35.2191813965263,4.25312683105091
5.36,-9.88950722923713,-8.2085465783041,30.6803751140638,16.7654778343223,34.6309601828722,-0.605498178446253
5.37,-9.71290945744939,-7.8665171795263,30.6503735963876,18.4163584862821,33.5341811731267,-5.28477066278008
5.38,-9.5211800595115,-7.53786295484158,30.5746797008082,19.7835196612491,31.9880075768326,-9.71041197399337
5.39,-9.31723906422441,-7.22675702798966,30.4561653569078,20.8543958311676,30.0595805209235,-13.8229599954944
5.4,-9.10409214288813,-6.9366713444231,30.2982205008983,21.6242312105335,27.8200520488804,-17.5782617081683
5.41,-8.88475444001374,-6.67035598701204,30.1046001227444,22.0955372867411,25.3409140118897,-20.947009387137
5.42,-8.66218139715332,-6.42985306418532,29.8792803131556,22.2772763766343,22.6908457260604,-23.9135115398673
5.43,-8.43920891248106,-6.21653907249084,29.6263298919471,22.1838538637635,19.933218810321,-26.4739225895112
5.44,-8.21850431987804,-6.03118868797889,29.3498018613653,21.8340032416925,17.1243146161428,-28.6341589962913
5.45,-8.0025288476472,-5.87405278016797,29.0536467120212,21.2496413878303,14.3122439797659,-30.407706885305
5.46,-7.79351149212144,-5.74494380838357,28.7416477236593,20.4547569725057,11.5364744828047,-31.8134835076064
5.47,-7.59343370819709,-5.64332329051189,28.4173770418691,19.474404049776,8.82791469911115,-32.8739163829537
5.48,-7.40402341112592,-5.56838551440135,28.0841693960002,18.333801756719,6.20939876849692,-33.6132502017779
5.49,-7.22675767306271,-5.51913531514194,27.7451120378335,17.0575705244708,3.6964349267638,-34.0561307874975
5.5,-7.06287200063651,-5.49445681586607,27.4030467802502,15.6691476316934,1.29816887981418,-34.2265449947505
5.51,-6.91337472042885,-5.49317193754566,27.0605811379385,14.1903493144544,-0.981584856653117,-34.1470373843628
5.52,-6.77906501434741,-5.51408851299914,26.720106032563,12.6410591838729,-3.1432588702575,-33.8381476973502
