rankle_x,drankle_x,ddrankle_x,rknee_x,drknee_x,ddrknee_x,rhip_x,drhip_x,ddrhip_x,lankle_x,dlankle_x,ddlankle_x,lknee_x,dlknee_x,ddlknee_x,lhip_x,dlhip_x,ddlhip_x,bshoulder_x,dbshoulder_x,ddbshoulder_x,rankle_y,drankle_y,ddrankle_y,rhip_y,drhip_y,ddrhip_y,lankle_y,dlankle_y,ddlankle_y,lhip_y,dlhip_y,ddlhip_y,bshoulder_y,dbshoulder_y,ddbshoulder_y,rankle_z,drankle_z,ddrankle_z,rhip_z,drhip_z,ddrhip_z,lankle_z,dlankle_z,ddlankle_z,lhip_z,dlhip_z,ddlhip_z,bshoulder_z,dbshoulder_z,ddbshoulder_z,rankle_force,drankle_force,ddrankle_force,rknee_force,drknee_force,ddrknee_force,rhip_force,drhip_force,ddrhip_force,lankle_force,dlankle_force,ddlankle_force,lknee_force,dlknee_force,ddlknee_force,lhip_force,dlhip_force,ddlhip_force,bshoulder_force,dbshoulder_force,ddbshoulder_force
84.5159,-772.129629629652,-1652.6864767581,52.03335,-320.142857142867,1929.9285370728,4.3712,770.97486772489,-8847.27630296772,73.6432,200.142195767202,10524.2563261744,69.9102,-208.845238095248,-4057.8775281137,-80.9843,-24.9609788359803,1998.30711371718,54.8717,2.47420634920671,-2449.12799575508,45.6716,407.707671957684,-7133.76807887592,38.63055,-420.629629629641,-2461.48878556192,1.97855,-143.867063492068,2545.3023240728,36.50605,-283.657407407416,-3910.97705449511,89.67335,-154.224867724872,-2409.75832907003,34.17625,329.771825396834,3799.5979255893,-17.17345,314.586640211649,-3963.34455031687,9.1588,131.6712962963,-694.124890884671,-0.4365,162.460978835984,-3021.87613728699,4.3638,1123.15410052913,4705.47039428943,105.732956615981,-558.558109763439,15631.0742191448,232.256724737951,-1210.34137484649,8815.95081590985,269.502949527044,-2026.54889023422,44667.8071250248,11.1663513463159,3171.21144567625,166023.804501473,56.9376397280394,2613.01722037131,215075.369193853,114.277649961863,23.9211471432259,-536635.951780704,66.6155024400192,1455.5930033576,-21354.5242232045
83.3016165436323,-775.07985457372,-1688.9549576745,51.5241046224004,-318.587318358775,2514.32266941981,5.61069550709849,763.210320961755,-11453.7024703711,73.9340649670579,211.344676826817,12924.0647221604,69.5869544458713,-213.887338719617,-4619.22908737386,-81.0281241668069,-22.56513185259,2240.67664823588,54.8802332095084,0.035833610598563,-3122.30790784711,46.3334583709525,401.375243958056,-9288.5788861946,37.9716733683038,-423.845568821271,-2868.9563676394,1.74614253582297,-141.372953644699,3180.09552492106,36.0653714286618,-288.010644953959,-4837.14954846897,89.4332975418974,-157.024728414358,-2872.66725705436,34.6858800940369,334.27197167962,4545.8502507874,-16.6669839583015,310.867655361252,-5000.18350907804,9.36698279703021,131.238367037283,-980.969409796304,-0.174571010332819,159.802665513555,-3974.45683585005,6.12997593304247,1129.32414081375,5642.42763816638,104.814927999808,-542.591691449059,19244.7917395812,230.333129909448,-1203.19253281392,11516.6382053588,266.185978129909,-1987.76199066998,59474.7564341714,15.7142256512657,3366.40143618095,196367.328059897,60.4725276991059,2836.09818386109,268335.31436275,115.584748777203,-522.664262865272,-651891.190635739,68.9413889961091,1436.00302802995,-27201.0618453845
82.0730907641997,-777.936464935121,-363.172418215904,51.0236107218487,-313.38601238986,3701.3348228527,6.80461604850477,739.75948817383,-16058.920018281,74.2850306769383,236.969230556089,15349.4408965872,69.2394941407046,-222.777026767767,-4262.5455071418,-81.0582692028389,-18.0713901768459,1918.20051083933,54.8773429386515,-6.07967703292222,-4224.07749649855,46.9595283447477,382.600381178627,-13169.49091876,37.2977111630953,-429.185727999251,-2720.16859264646,1.52697013545106,-134.990691476545,4099.33888470236,35.6051756709247,-297.253208899574,-5921.33212971836,89.1812407544447,-162.440347899948,-3230.13071189651,35.2211395010481,343.2546892524,4657.31194197608,-16.182530804857,300.594216553235,-6514.09556591629,9.57420980354405,129.305791554184,-1789.5524204112,0.0750240460425127,151.871949905492,-5894.82874606242,7.91926148556275,1139.34568655295,6082.70262715936,103.985776201303,-503.819909942421,23353.0869774835,228.444523940637,-1179.10843329761,17068.8511588039,263.091256103945,-1865.07549791903,86831.8426205023,21.3741726352035,3745.8411942581,208971.220286768,65.2765568521392,3370.08443767504,329744.686605469,113.829332675628,-1854.89017136654,-755400.466963948,71.1838491668378,1382.53158079516,-38493.8449838479
80.8353794996991,-778.261392669069,1332.27114749036,50.5324128036952,-305.787155218003,4746.28411691417,7.95193286851005,706.897414035921,-20089.2218859078,74.6902917270486,267.787548402654,16578.6301212107,68.8744654640059,-231.051007087004,-3000.36079947057,-81.080092570448,-14.2480716724171,863.248820679571,54.8616245607211,-14.5356746304762,-5388.89648561119,47.5466879057151,355.782726432519,-16950.4403390099,36.610984648221,-434.381930790216,-2356.86087125342,1.32024089708941,-126.701633316628,4773.66745314747,35.1245205173575,-308.921433067917,-7037.61334629855,88.9177844281959,-168.72472171854,-3455.02590794826,35.7767385229036,352.548160581831,4107.76112171163,-15.7180349884464,287.262810599654,-7469.17286619729,9.77797203107085,125.689799113206,-2805.87156981567,0.308535317599353,139.946623951795,-7995.88414960959,9.73446025616573,1150.77866963052,7007.7930597689,103.233614276577,-456.559164832648,25147.1086997421,226.598824111293,-1143.96547444012,21840.9532467833,260.254745748715,-1686.80532257483,113912.971515591,27.8406348350747,4156.34516006628,198914.19062127,71.2364498068065,4034.82257014164,372897.060989823,109.351438046099,-3395.20682568917,-736080.994650244,73.324191503227,1305.29269123113,-50059.5016641864
79.593546932141,-773.879518063724,2447.26535431506,50.0510557930836,-297.068575754092,4946.26538969456,9.05162895042104,670.873271446391,-21114.5064300392,75.1439800957402,294.908772543289,15471.5607933459,68.4985355743694,-234.452680819711,-863.488740717518,-81.098968260674,-13.7756804366086,-1068.63892070167,54.8316666183096,-24.0435729234751,-6269.50105546451,48.0918182834009,325.27883952518,-18899.8956684608,35.9138158680252,-437.343190214871,-2108.32517635,1.125163943594,-118.450056975044,4707.08955950339,34.6224628593605,-320.7036501259,-8066.17354591749,88.643539283017,-174.225954552001,-3523.08494918218,36.3473732712156,358.198373464567,2887.6939308268,-15.2714254932799,274.325350571639,-6894.51067954985,9.97575534253846,120.241173211139,-3727.52355624203,0.52222034292213,125.304082167168,-9524.75176259092,11.5783708508782,1161.52380785808,9336.52202859747,102.546508066116,-414.767492313743,22011.7385213557,224.803710921897,-1103.79395376032,22377.1550079118,257.711962054824,-1480.94800353997,128526.4757159,34.8155937213296,4452.15341145239,162197.044389096,78.239674485119,4657.10697769096,373189.478961058,102.510107896185,-4577.71054466714,-488864.794033131,75.343830122591,1214.43404940575,-56962.4094138313
78.3527637418774,-767.345288307329,2955.4796393937,49.5800922146831,-288.909201559582,4450.25233895838,10.102937350839,636.903397628842,-19591.062013054,75.6389808163973,316.104280695374,12472.5565070763,68.1187595340617,-232.629027203685,1787.62212917907,-81.1205718895523,-17.6678164249852,-3590.55900296817,54.7859142526612,-34.3335405821061,-6897.09085976887,48.5918837415135,294.172248694542,-19211.2702724033,35.2085317220806,-439.26902948904,-2024.86348346114,0.940977146709385,-111.347289684702,4074.27285907057,34.0980449546672,-333.246818671299,-9015.48191530918,88.3592390571088,-179.167044177649,-3482.94280770291,36.927515615037,360.301569511517,1240.01723020748,-14.8403324726614,264.218252896683,-5099.33380815877,10.1649795779738,113.372061536405,-4517.60996464693,0.712521185956313,109.009394060136,-10450.0466501165,13.4536764490382,1175.86978571718,12745.8769859066,101.911686756318,-385.093408147172,15120.8887926235,223.062196226648,-1066.87547192749,18790.9786874378,255.490249195663,-1267.48933506217,130879.222020138,42.1376579062901,4627.66060110042,112188.044280134,86.1853635405463,5199.57121234082,340766.87539968,94.0741863220287,-5071.37578051912,-34443.171763121,77.2264872848849,1118.93952801822,-59455.0113303037
77.1182745772888,-763.974052286019,3709.39507037531,49.1200773528406,-282.81188285792,4130.10344251997,11.1053804784846,608.025778604374,-18370.8640920163,76.1669153761598,334.560303030309,9234.51790381453,67.7425419748963,-228.175280007518,4392.40163172102,-81.1508683057453,-25.4984563195145,-6097.14934718768,54.7226699272898,-46.0170441027541,-7609.49688777764,49.0439717959186,263.704624634951,-19682.2668659174,34.4974504856032,-443.478485574466,-1860.96560159401,0.766965640010035,-105.55449825142,3597.69176088857,33.5502929893749,-349.278935968618,-9962.53163155187,88.0657336511855,-185.138823847515,-3427.33149467253,37.5114599012399,361.85039972197,-485.678496133332,-14.4220983056191,258.01641199122,-3433.34400732338,10.343020537298,105.755568089094,-5383.38047217365,0.87612984607441,91.664339674278,-11362.5751245888,15.3629264190789,1201.78940832902,15798.832191948,101.315635360892,-367.074804244671,8647.69397516299,221.372400125797,-1041.48218812997,14292.9148142333,253.608424954428,-1056.28415936055,131357.629127755,49.7566200517715,4784.61136844673,73121.5613774149,94.9845995718089,5735.71990824406,311524.206624215,85.2531568004834,-4760.50481880844,492329.259340813,78.9583884937698,1024.09437422561,-62363.8870449698
75.8952652167477,-759.547351857246,5282.75882720538,48.6715324244595,-277.097100097089,4264.64699626238,12.0588459322347,580.688647044091,-18116.6887752828,76.7185842183275,348.25826099049,5758.21832889775,67.3772954236371,-219.94673930306,6950.70515513205,-81.1960050646226,-37.116059355635,-8396.40825314067,54.6402089675794,-58.9543936111408,-8338.03316196554,49.4454582856318,232.248400883417,-20555.0070374503,33.7828250787439,-447.590564432368,-1269.17665775555,0.602563158378416,-100.310889340075,3429.3497739025,32.9782192199625,-366.98832272939,-10573.4972630424,87.7638871937665,-191.140109383635,-3195.44105525902,38.0935250458792,360.928956072347,-2432.01044991635,-14.0139502388003,254.224880103966,-2264.6168550955,10.5072646366611,96.7765425512724,-6328.36717503502,1.01021855505874,72.8845836543936,-12294.2337912834,17.3085058238808,1232.596574446,17278.7728777084,100.744673963554,-358.261514464606,3419.43542843831,219.727973309995,-1024.02330248378,10206.6210463445,252.075852033884,-845.156976834331,131810.399991419,57.5746244640913,4900.6946473276,37602.4931624664,104.565200860542,6240.5732488684,281106.375861592,77.5930626213659,-3559.9212531563,990288.10330927,80.527941925677,924.349260523278,-66374.8829384955
74.6888101226562,-748.279424834149,7744.75123370233,48.2349803590205,-269.631637459026,4756.49718899098,12.96344081875,550.664827823236,-18363.3010399198,77.2843057932586,353.994206406496,1586.71486337957,67.0303661934929,-206.190479081814,9593.47159517312,-81.2621488063751,-52.3649086644427,-10489.7075325234,54.5368265385487,-72.7292312292036,-8891.30519481462,49.7938895511268,198.157774253398,-21380.5279599501,33.0668543056971,-448.194418700969,-98.0294183936844,0.44731319430046,-94.785271791103,3442.65838903219,32.3808564872832,-383.589234349892,-10550.1784236287,87.4546374838078,-195.614213593736,-2620.22377430429,38.6681075142392,354.757319386185,-4735.73100051177,-13.6130424070939,251.005314024132,-1447.28149192085,10.6551592325314,85.7317967342064,-7234.32064404986,1.11233619058518,52.3029345013031,-13023.4479618553,19.292594988161,1258.80032625165,16707.6156487305,100.18508668304,-356.285268592186,-1241.69470316465,218.119323024556,-1008.66887017201,6476.05748482106,250.894958201042,-630.785096971744,130346.153026907,65.4748618746283,4920.87942084151,-8277.72905653284,114.855544179342,6658.49021917486,234236.562740335,72.757037710359,-1501.70286403155,1361963.12325281,81.9251717115974,813.677997172395,-70035.4734406998
73.5037064267597,-733.219103561747,9984.60849802742,47.8110124668075,-261.383635940714,5206.38423085771,13.8194910709512,520.532221464222,-18450.4163788238,77.8539901570584,352.925921700246,-2599.08057323347,66.7088796449255,-188.556149840303,12110.4622433396,-81.3552194022548,-70.7002403253674,-12505.4840552726,54.4108826337305,-87.2544469698749,-9408.93163847107,50.0869442641091,163.25257639138,-22099.1895890769,32.3516517802183,-446.934614939493,963.507424468709,0.300884546613552,-89.177719372952,3497.2494938595,31.7573182990314,-399.95506000766,-10518.3116034792,87.1391466287737,-199.083593787557,-2002.30101557339,39.2298401821426,345.05830213541,-6841.46112651873,-13.2164613640575,249.001390199719,-612.122021758421,10.7843659261676,73.4579497948985,-7996.84263822346,1.18055625357415,30.8435889712669,-13524.8845517565,21.3169260868218,1283.50418539232,16098.5533865982,99.6232523308815,-361.391929833365,-5922.17815965206,216.532576064257,-999.527403553939,1462.008757867,250.058766416868,-421.130241271442,126687.517259923,73.34830764137,4865.59394093304,-54588.5820641244,125.767014283678,6994.47805219553,183146.37189593,71.9799088730329,1077.8681826851,1505826.65916297,83.1422605237821,698.987005459541,-72566.199055532
72.344510912317,-716.428504241858,11539.9658058806,47.4002743094775,-253.01519279885,5454.66106402453,14.6275338817782,491.802161605868,-18180.3304034824,78.4173815542859,345.940385568936,-6399.11672875662,66.419559862576,-167.873463442967,14414.9580412004,-81.4808819575642,-91.9419089538412,-14489.9703087135,54.2607737826015,-102.564515248835,-9965.68852800184,50.3224726916301,128.234372816988,-22815.6738948458,31.639172317323,-444.986876472121,1607.35773195868,0.163121384643355,-83.6237358522077,3535.02510184357,31.106783692597,-416.83105325055,-10778.5220334238,86.8186223094833,-201.913483246385,-1498.8029325497,39.773705830097,333.023357802307,-8503.61577403663,-12.8213651096554,248.743444896437,394.96661422291,10.8927733718234,60.43936400856,-8604.66908703621,1.21344873098506,9.10851897401182,-13805.5610640015,23.3829044701081,1309.23620294911,16408.0738197813,99.0457623462251,-374.166544414392,-10857.9442289123,214.951210205152,-1000.85968782431,-5606.60317812659,249.554470609092,-222.215370913557,120677.331042605,81.0852732834565,4750.00270429962,-95172.381499556,137.18977777415,7253.27451268819,134324.263027791,75.8849602568415,3669.70762974823,1359365.22802738,84.172648656388,584.081066125969,-74130.2539192556
71.2154520125301,-697.039000211114,13601.3554212472,47.0034713010463,-244.219089847727,5913.24694148021,15.3883544346048,463.193085025591,-18295.9194831984,78.9641937923153,332.751775900252,-10391.8887501232,66.168491745991,-142.99898908954,16757.8445876599,-81.6444344048738,-116.781277405977,-16286.7514444022,54.0849643570216,-118.992648606841,-10398.6787809722,50.4985710147243,91.2618145341385,-23760.6146554498,30.931124860602,-442.084586333719,2551.98741946011,0.0341254403307183,-77.993166874436,3673.27114164242,30.428524905775,-434.45330709614,-10677.2526234728,86.4942704707666,-203.990481228362,-812.825318901082,40.2952182154594,318.211102525141,-10305.879382565,-12.4250670741344,250.312694609836,1220.56056466676,10.9786274976045,46.207742459226,-9201.76323297233,1.2102716288092,-13.2038485482929,-13866.2875295564,25.4915077666426,1336.29921941284,15638.6220932841,98.439544821147,-395.684352789277,-15613.6628140962,213.355915324953,-1015.9865028884,-13185.3317910664,249.363039599566,-34.3906870327411,112151.262234103,88.5746428427792,4566.90616519685,-138794.821946693,148.987695840648,7432.46471083111,72748.5422630874,84.2557973066878,5732.12354809134,925651.977886275,85.0112188255536,464.692702115379,-76240.8686389054
